1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,class
222,0,0,1,43,81,57,56,0,78,203,103,185,1,27,135,307,13,18,298,135,411,209,402,127,324,981,545,924,852,1445,623,1112,1635,1558,1288,1089,1944,1165,1231,1928,981,1164,1259,1075,560,636,597,687,299,355,324,203,154,92,129,62,75,63,15,491,2,0,8,30,3,7,51,6,32,57,24,105,7,1,2,21,3,0,0,54,0,0,7,106,0,73,0,2,0,25,0,1,0,0,0,28,2,0,0,95,0,0,77,26,0,0,0,0,0,89,0,1,35,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,0,0,102,0,0,0,0,0,0,0,0,0,104,0,0,0,0,68,0,0,0,0,0,0,0,29,0,0,0,0,0,0,57,0,0,0,0,8,0,0,0,1,28,1,154,0,0,0,339,0,0,2,0,104,55,30,0,0,254,293,278,0,89,0,576,776,0,531,0,74,94,0,213,0,922,0,211,255,0,0,90,0,137,151,78,54,0,9,0,56,0,0,296,0,0,20,118,2,8,0,54,148,54,104,57,2,25,15,96,54,0,0,61,4,0,14,44,1,115,0,6,0,33,0,23,0,0,0,39,14,0,5,73,5,0,45,31,0,0,2,0,0,61,2,22,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,0,0,0,33,56,57,74,0,65,161,84,193,0,14,113,322,11,18,280,119,441,240,417,145,294,928,487,820,840,1419,646,1234,1652,1618,1349,1087,1820,1191,1354,2053,1030,1141,1356,1093,525,563,610,656,300,397,321,239,168,113,152,60,99,60,15,426,0,3,10,47,4,8,33,8,24,69,31,96,0,0,0,28,4,0,0,65,0,0,0,113,0,83,0,0,0,19,0,0,0,0,0,23,3,0,0,101,0,0,37,4,0,0,0,0,0,78,0,1,12,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,55,0,0,0,0,0,0,8,0,0,87,0,0,0,0,0,0,0,2,0,82,0,0,0,0,68,0,0,0,0,0,0,0,13,9,0,0,0,0,0,75,0,0,0,0,24,0,0,0,3,20,0,110,0,0,0,237,0,0,0,0,43,76,43,0,0,233,242,199,0,63,0,513,926,0,554,0,100,73,0,234,0,660,0,356,307,0,0,92,0,146,116,77,64,0,0,0,16,0,0,305,0,0,18,115,0,3,2,54,135,82,72,87,0,15,15,102,63,0,0,25,2,0,12,64,2,126,0,3,0,52,0,18,0,0,0,28,15,0,5,83,4,0,42,25,0,0,5,0,0,43,3,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,0,0,2,33,66,32,36,13,145,226,167,343,31,43,190,701,78,98,885,143,1352,662,1563,379,1378,2902,1216,2038,2424,4296,660,2218,2812,1858,2038,760,1701,721,979,1062,201,1228,405,443,237,43,75,140,21,122,76,22,8,3,4,0,5,1,0,83,0,0,0,5,0,0,1,1,1,10,1,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,0,0,0,8,21,9,33,0,19,72,17,255,0,0,118,274,2,1,111,52,408,203,208,45,123,772,422,663,453,1087,641,974,1385,1298,904,702,1442,766,1111,1387,604,1470,1230,1275,861,499,868,1313,497,689,977,738,455,348,575,379,543,395,227,1204,151,154,100,212,62,78,98,66,144,205,143,206,0,10,6,39,24,0,1,34,0,0,11,87,2,59,0,4,0,23,0,11,3,0,0,8,4,0,1,90,1,0,9,11,0,0,3,0,0,13,3,0,5,0,2,0,0,0,0,7,0,0,0,0,0,4,0,0,0,2,0,35,0,0,0,2,0,1,0,14,0,0,0,0,0,0,16,1,0,86,0,0,0,0,0,0,0,1,0,32,0,0,0,0,49,0,0,1,1,1,0,0,13,5,0,1,0,0,0,28,0,0,0,3,9,2,0,0,4,12,2,54,0,1,4,36,0,0,12,0,20,18,12,3,10,64,37,28,24,77,36,150,141,177,696,567,192,61,680,506,68,264,85,336,261,5,16,118,4,111,188,135,32,0,2,0,4,0,0,255,0,0,0,45,0,0,0,41,23,45,32,73,0,0,0,6,0,0,0,14,0,0,0,67,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,7,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,2,18,41,20,35,0,25,112,11,275,0,3,114,213,8,6,78,51,350,185,223,47,119,980,483,809,452,1039,597,898,1362,1301,872,650,1379,695,1195,1379,567,1304,1314,1249,895,465,852,1346,568,716,874,874,452,312,454,366,482,461,245,1399,140,148,91,184,65,80,116,65,131,227,131,197,3,15,7,32,32,0,0,44,3,0,9,100,2,52,0,7,0,20,0,7,2,0,0,12,4,0,2,63,1,0,13,3,1,0,2,0,1,28,0,2,1,0,4,0,0,0,0,14,0,0,0,0,0,2,0,0,0,2,0,38,0,1,0,0,0,0,0,12,0,0,0,0,0,0,14,1,0,96,0,0,0,0,0,0,0,5,0,28,0,0,0,0,26,0,0,0,0,5,0,0,17,5,0,0,0,0,0,28,0,0,0,5,9,0,0,0,8,13,0,40,0,0,4,28,0,0,11,0,32,8,25,7,11,70,44,42,35,93,28,113,121,222,665,965,225,43,654,367,47,234,59,296,252,9,24,138,3,94,201,120,63,0,0,0,13,0,0,216,0,0,0,55,0,0,0,55,16,78,19,54,0,0,1,3,2,0,0,8,0,0,0,81,0,18,0,0,0,2,0,0,0,0,0,2,0,0,0,98,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,2,90,6,47,3,0,22,116,88,90,3,19,58,76,22,25,135,183,313,290,355,436,532,1555,934,1261,2330,1942,1762,2117,2631,2569,1928,1440,1562,1625,1004,825,467,797,238,502,188,350,70,194,29,1945,33,16,18,404,6,56,11,8,6,481,1,2,0,2,0,1,2,1,0,8,1,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,5,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,14,16,0,0,1673,16,0,0,0,0,0,0,0,0,0,16,75,0,1054,0,15,0,0,0,0,0,260,0,73,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,3,0,9,0,75,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,89,0,0,4,0,0,1,0,57,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,0,0,0,0,0,0,2,0,0,0,0,15,0,0,3,7,0,1,8,7,10,19,23,16,80,241,123,135,448,411,510,623,1023,934,1473,1134,2039,2772,2505,3114,2811,2225,2664,2219,1014,526,651,548,335,547,680,456,148,93,117,59,95,30,3,2393,0,0,7,72,3,6,615,189,95,902,243,576,1,2,8,7,4,0,0,115,0,0,0,310,0,131,0,0,0,10,0,0,0,0,0,0,0,0,0,101,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,234,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,0,3,39,118,109,85,80,59,190,409,256,410,123,127,491,875,336,413,1082,983,1350,1092,1643,1088,1437,2520,1559,2067,1792,2341,1477,1448,1766,1493,1474,742,912,645,419,545,228,405,209,199,187,81,104,184,58,87,86,59,48,31,39,18,31,13,12,184,1,1,2,17,2,2,10,4,10,22,26,28,0,1,3,9,5,0,0,18,0,0,2,9,0,10,0,0,0,8,0,0,0,0,0,2,0,0,0,29,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,4,0,0,0,0,34,3,1,0,0,0,0,1,0,0,0,1,8,0,112,0,4,0,0,0,0,0,419,0,573,0,0,0,0,0,0,0,0,0,233,0,0,0,1,0,0,0,44,2,122,16,774,0,0,0,12,3,0,0,25,0,0,0,123,0,66,0,0,0,5,0,0,0,0,0,9,0,0,0,145,0,0,26,0,0,0,0,0,0,41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,0,3,3,15,26,44,36,93,227,132,168,370,613,613,617,955,780,1484,1051,2199,3016,2782,2909,2682,2287,2518,1990,1023,557,572,576,343,624,721,379,148,86,105,62,84,27,10,2437,0,0,4,112,3,1,760,223,95,683,261,533,0,0,11,10,1,0,0,80,0,0,0,297,0,167,0,0,0,16,0,0,0,0,0,0,0,0,0,128,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,144,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,2,0,203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320,0,0,11,61,114,39,76,10,151,385,196,454,31,51,231,965,79,99,772,196,1537,768,1424,372,1276,2604,1261,2294,2064,3889,763,2255,2443,1815,1915,727,1636,660,887,1114,262,1226,531,536,336,44,135,227,33,148,94,41,18,3,14,12,9,2,0,118,0,0,0,18,0,0,0,0,6,6,2,27,0,0,1,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,0,0,2,74,10,33,1,0,13,126,82,106,3,13,40,100,26,20,147,213,265,208,303,407,616,1997,1231,1423,2044,1696,1600,1803,2526,2766,2161,1511,1512,1716,903,828,412,969,205,410,151,307,74,228,27,1792,22,14,10,466,9,14,17,12,13,584,2,0,1,7,1,1,6,1,6,8,5,29,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,1,0,0,0,1799,6,0,0,0,0,0,0,0,0,0,27,55,0,1142,0,9,0,0,0,0,0,278,0,57,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,9,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,46,0,0,6,0,0,0,163,0,0,18,0,0,0,2,52,3,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,0,1,3,26,51,38,64,5,86,234,96,1247,27,50,219,715,73,121,412,324,888,843,892,377,739,2776,1371,1841,1353,2212,1505,1854,2584,2230,2596,1203,1667,1515,624,1138,315,1248,338,584,307,65,106,513,57,267,120,48,36,24,29,26,24,18,2,280,0,0,2,2,3,3,5,0,9,11,3,47,0,2,1,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,41,70,0,80,0,0,0,0,1,0,0,21,0,22,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,2,0,18,1,43,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,6,1,0,0,300,0,0,11,1,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,0,23,61,100,146,145,117,115,200,544,296,579,235,152,608,1047,410,514,1119,1104,1636,1356,1782,1233,1503,2333,1656,2064,1569,2228,1335,1421,1734,1302,1313,649,730,652,434,555,219,626,163,214,187,72,70,242,44,172,90,58,50,28,36,15,30,14,5,241,0,1,5,16,2,3,13,8,17,38,21,58,0,0,2,10,3,1,0,16,0,0,1,16,0,18,0,0,0,4,0,0,0,0,0,4,0,0,0,22,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,1,0,0,9,4,0,0,0,0,0,1,0,0,0,2,2,0,26,0,1,0,0,3,0,0,30,0,12,1,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,6,0,49,0,928,0,0,0,1,0,0,0,6,0,0,0,98,0,26,0,0,0,1,0,0,0,0,0,3,1,0,0,116,0,0,20,5,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
375,0,1,3,19,69,20,112,3,54,203,64,1368,15,13,256,705,90,88,377,316,803,568,663,343,751,2637,1272,1683,1398,2558,1690,2023,2904,2500,2799,1205,1756,1515,679,966,225,1248,294,665,241,54,67,394,49,207,107,70,35,20,31,13,24,8,0,178,0,0,2,5,2,5,2,5,8,15,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,29,50,0,43,0,0,0,0,0,0,0,49,0,36,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,18,0,43,0,0,0,0,0,0,0,3,0,0,0,61,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,310,0,0,2,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406,0,0,0,0,1,1,0,0,4,10,4,20,1,2,10,18,10,4,31,30,29,34,49,29,76,229,131,217,403,627,473,820,1075,1593,1518,1304,2059,1952,1750,1880,1746,2122,1890,1606,1647,1169,1197,1216,784,746,617,398,143,67,53,30,58,20,13,1529,0,0,5,61,4,2,72,18,121,201,192,272,0,2,0,36,18,0,0,67,0,0,2,119,0,92,0,0,0,5,0,0,0,0,0,24,2,0,0,573,0,0,54,5,0,0,0,0,0,70,0,0,8,0,5,0,0,0,0,69,0,0,0,0,0,10,0,0,0,3,0,115,0,0,0,2,0,0,0,121,0,0,0,0,0,0,81,1,0,745,0,0,0,0,0,0,0,8,0,407,0,0,0,0,352,0,0,0,0,6,0,0,37,16,0,0,0,0,0,867,0,0,0,1,16,0,0,0,6,9,0,471,0,0,0,11,0,0,0,0,9,29,14,0,0,83,26,12,0,1,0,3,18,0,0,0,13,15,0,173,0,15,0,0,3,0,0,44,0,7,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,3,5,5,4,11,1,7,16,10,32,2,4,28,26,10,13,44,56,60,59,80,49,116,298,163,237,369,563,470,860,1293,1750,1483,1197,1802,1868,1795,1780,1704,1996,1739,1643,1677,1138,1136,1200,722,744,691,368,197,128,101,57,59,30,24,1629,1,3,6,102,0,2,111,19,139,147,73,367,0,0,1,38,17,0,0,50,0,0,0,126,0,96,0,0,0,4,0,0,0,0,0,19,1,0,0,519,0,0,57,3,0,0,0,0,0,88,0,1,24,0,0,0,0,0,0,67,0,0,0,0,0,9,0,0,0,2,0,194,0,0,0,7,0,4,0,137,0,0,3,0,2,0,79,3,0,798,0,2,0,0,0,0,0,16,0,383,0,0,0,0,312,0,0,1,0,4,0,0,35,9,0,0,0,0,0,903,0,0,0,0,8,0,0,0,5,10,0,461,0,0,1,18,0,0,0,1,7,53,15,0,0,81,41,10,0,2,0,0,11,0,0,0,7,12,0,142,0,10,0,0,5,0,0,25,0,16,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,1,0,3,1,19,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,12,35,98,136,95,98,72,185,429,226,603,159,122,509,951,419,433,995,973,1330,1103,1608,940,1371,2305,1558,2034,1600,2135,1370,1203,1631,1320,1309,744,835,745,543,707,317,476,206,199,155,89,98,290,56,124,77,61,45,40,27,35,33,28,17,229,1,4,4,11,3,2,10,5,5,14,4,44,1,1,0,4,2,1,0,2,0,1,0,11,0,8,2,0,0,5,0,1,1,0,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,60,0,0,0,0,0,0,0,1,0,8,0,0,0,0,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,2,0,0,18,2,0,0,0,0,0,4,0,1,0,14,20,0,207,0,19,0,2,13,0,0,549,0,1446,3,3,1,0,0,0,0,0,0,408,0,0,0,1,0,0,0,55,0,233,2,257,0,0,0,0,0,0,0,3,0,0,0,73,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,4,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
